    5    5    4
  0.29213059       0.50598502       0.47704726       0.29213059       0.25299251       0.23852363     
  0.58426117      -0.50598502       0.47704726       0.29213059       0.25299251       0.23852363     
  0.58426117      -0.25299251       0.47704726       0.29213059       0.25299251       0.23852363     
  0.58426117        0.0000000       0.47704726       0.29213059       0.25299251       0.23852363     
  0.58426117       0.25299251       0.47704726       0.29213059       0.25299251       0.23852363     
  0.58426117       0.50598502       0.47704726       0.29213059       0.25299251       0.23852363     
  0.87639176      -0.50598502       0.47704726       0.29213059       0.25299251       0.23852363     
  0.87639176      -0.25299251       0.47704726       0.29213059       0.25299251       0.23852363     
  0.87639176        0.0000000       0.47704726       0.29213059       0.25299251       0.23852363     
  0.87639176       0.25299251       0.47704726       0.29213059       0.25299251       0.23852363     
  0.87639176       0.50598502       0.47704726       0.29213059       0.25299251       0.23852363     
 -0.29213059      -0.50598502       0.71557090       0.29213059       0.25299251       0.23852363     
 -0.29213059      -0.25299251       0.71557090       0.29213059       0.25299251       0.23852363     
 -0.29213059        0.0000000       0.71557090       0.29213059       0.25299251       0.23852363     
 -0.29213059       0.25299251       0.71557090       0.29213059       0.25299251       0.23852363     
 -0.29213059       0.50598502       0.71557090       0.29213059       0.25299251       0.23852363     
  0.47000379E-016 -0.50598502       0.71557090       0.29213059       0.25299251       0.23852363     
  0.47000379E-016 -0.25299251       0.71557090       0.29213059       0.25299251       0.23852363     
  0.47000379E-016   0.0000000       0.71557090       0.29213059       0.25299251       0.23852363     
  0.47000379E-016  0.25299251       0.71557090       0.29213059       0.25299251       0.23852363     
  0.47000379E-016  0.50598502       0.71557090       0.29213059       0.25299251       0.23852363     
  0.29213059      -0.50598502       0.71557090       0.29213059       0.25299251       0.23852363     
  0.29213059      -0.25299251       0.71557090       0.29213059       0.25299251       0.23852363     
  0.29213059        0.0000000       0.71557090       0.29213059       0.25299251       0.23852363     
  0.29213059       0.25299251       0.71557090       0.29213059       0.25299251       0.23852363     
  0.29213059       0.50598502       0.71557090       0.29213059       0.25299251       0.23852363     
  0.58426117      -0.50598502       0.71557090       0.29213059       0.25299251       0.23852363     
  0.58426117      -0.25299251       0.71557090       0.29213059       0.25299251       0.23852363     
  0.58426117        0.0000000       0.71557090       0.29213059       0.25299251       0.23852363     
  0.58426117       0.25299251       0.71557090       0.29213059       0.25299251       0.23852363     
  0.58426117       0.50598502       0.71557090       0.29213059       0.25299251       0.23852363     
  0.87639176      -0.50598502       0.71557090       0.29213059       0.25299251       0.23852363     
  0.87639176      -0.25299251       0.71557090       0.29213059       0.25299251       0.23852363     
  0.87639176        0.0000000       0.71557090       0.29213059       0.25299251       0.23852363     
  0.87639176       0.25299251       0.71557090       0.29213059       0.25299251       0.23852363     
  0.87639176       0.50598502       0.71557090       0.29213059       0.25299251       0.23852363     
 -0.29213059      -0.50598502       0.95409453       0.29213059       0.25299251       0.23852363     
 -0.29213059      -0.25299251       0.95409453       0.29213059       0.25299251       0.23852363     
 -0.29213059        0.0000000       0.95409453       0.29213059       0.25299251       0.23852363     
 -0.29213059       0.25299251       0.95409453       0.29213059       0.25299251       0.23852363     
 -0.29213059       0.50598502       0.95409453       0.29213059       0.25299251       0.23852363     
 -0.47000379E-016 -0.50598502       0.95409453       0.29213059       0.25299251       0.23852363     
 -0.47000379E-016 -0.25299251       0.95409453       0.29213059       0.25299251       0.23852363     
 -0.47000379E-016   0.0000000       0.95409453       0.29213059       0.25299251       0.23852363     
 -0.47000379E-016  0.25299251       0.95409453       0.29213059       0.25299251       0.23852363     
 -0.47000379E-016  0.50598502       0.95409453       0.29213059       0.25299251       0.23852363     
  0.29213059      -0.50598502       0.95409453       0.29213059       0.25299251       0.23852363     
  0.29213059      -0.25299251       0.95409453       0.29213059       0.25299251       0.23852363     
  0.29213059        0.0000000       0.95409453       0.29213059       0.25299251       0.23852363     
  0.29213059       0.25299251       0.95409453       0.29213059       0.25299251       0.23852363     
  0.29213059       0.50598502       0.95409453       0.29213059       0.25299251       0.23852363     
  0.58426117      -0.50598502       0.95409453       0.29213059       0.25299251       0.23852363     
  0.58426117      -0.25299251       0.95409453       0.29213059       0.25299251       0.23852363     
  0.58426117        0.0000000       0.95409453       0.29213059       0.25299251       0.23852363     
  0.58426117       0.25299251       0.95409453       0.29213059       0.25299251       0.23852363     
  0.58426117       0.50598502       0.95409453       0.29213059       0.25299251       0.23852363     
  0.87639176      -0.50598502       0.95409453       0.29213059       0.25299251       0.23852363     
  0.87639176      -0.25299251       0.95409453       0.29213059       0.25299251       0.23852363     
  0.87639176        0.0000000       0.95409453       0.29213059       0.25299251       0.23852363     
  0.87639176       0.25299251       0.95409453       0.29213059       0.25299251       0.23852363     
  0.87639176       0.50598502       0.95409453       0.29213059       0.25299251       0.23852363     
